Overall,Height,Weight,Age,Weak_foot,Skill_Moves,Ball_Control,Dribbling,Marking,Sliding_Tackle,Standing_Tackle,Aggression,Reactions,Attacking_Position,Interceptions,Vision,Composure,Crossing,Short_Pass,Long_Pass,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Long_Shots,Curve,Freekick_Accuracy,Penalties,Volleys,GK_Positioning,GK_Diving,GK_Kicking,GK_Handling,GK_Reflexes
0,180,73,24,3,3,62,60,43,59,62,69,55,58,48,56,42,50,64,62,63,62,79,69,70,60,62,54,59,50,49,24,55,53,49,6,10,10,7,11
0,187,76,27,3,2,63,54,52,49,56,70,60,60,60,66,52,53,58,58,52,34,66,73,48,60,62,57,70,50,56,51,48,46,39,10,12,8,13,6
0,176,70,23,3,2,56,59,62,63,64,41,60,29,46,42,46,52,61,60,70,72,68,64,64,72,83,45,24,25,29,23,34,29,22,6,6,11,7,8
0,186,86,25,3,1,22,17,14,19,11,23,56,15,25,15,56,13,12,11,34,35,39,66,53,37,70,11,24,16,12,12,15,19,12,56,64,61,61,60
0,185,81,24,2,1,30,15,10,10,10,38,57,16,23,28,23,16,35,33,31,42,37,66,60,57,63,11,35,10,12,13,14,23,10,59,60,59,58,63
0,187,82,24,3,2,57,59,56,58,60,57,60,47,49,50,55,63,66,63,70,68,63,64,64,71,73,51,68,42,55,46,44,44,53,9,13,9,14,16
0,188,79,23,3,2,57,51,16,18,25,61,52,59,37,31,32,31,46,38,70,67,51,72,45,57,62,69,64,64,43,33,29,63,29,9,14,15,6,12
0,175,67,28,2,3,57,62,59,55,63,62,66,49,55,48,42,65,68,64,61,58,78,51,76,74,88,41,53,43,59,61,50,54,50,13,8,14,16,8
0,191,78,25,3,2,49,34,58,62,61,56,53,19,58,32,54,43,53,42,74,72,69,77,60,63,69,61,46,17,33,23,20,39,22,13,14,14,8,10
0,185,74,25,3,2,64,59,37,38,44,52,64,55,45,61,65,64,62,61,67,73,64,63,61,63,59,54,60,53,61,64,67,55,53,14,11,15,13,8
0,187,77,32,3,3,68,57,58,59,61,59,62,50,55,54,60,61,62,55,41,48,83,79,52,68,55,62,62,66,54,52,50,61,52,13,14,16,13,13
0,180,77,24,3,2,45,45,53,58,56,66,65,42,69,40,66,36,51,50,63,51,74,72,70,65,71,55,54,35,32,40,31,29,25,8,16,8,9,13
0,189,70,26,4,3,62,60,48,51,55,78,61,35,54,53,46,57,66,65,63,61,67,65,57,59,60,41,73,54,71,66,64,59,31,7,8,13,7,6
0,181,75,26,3,3,58,57,45,36,42,52,57,57,40,58,60,57,59,49,72,71,68,71,64,77,55,56,64,59,57,55,54,63,69,15,11,12,13,12
0,188,74,27,3,1,19,11,11,13,12,18,52,11,12,29,19,11,18,24,35,33,39,42,34,44,50,11,18,11,16,17,16,12,11,62,60,57,59,63
0,180,77,24,4,2,64,61,54,56,61,67,54,45,58,48,38,57,65,61,69,66,78,63,66,74,68,47,70,55,69,58,50,53,48,9,9,8,12,12
0,181,78,28,3,1,19,14,20,19,12,28,59,13,22,50,41,20,13,16,46,54,43,33,64,52,66,11,24,13,12,15,12,13,12,59,57,57,56,69
0,178,73,25,3,4,57,59,17,15,15,36,51,51,27,53,52,57,62,53,80,76,74,57,68,82,53,45,55,53,51,50,55,59,51,6,15,14,6,13
0,181,75,26,3,2,57,59,51,49,56,67,63,52,64,49,51,56,56,54,77,78,73,71,61,64,71,44,63,34,54,42,31,32,37,10,10,7,9,9
0,187,79,30,3,1,15,12,12,12,14,31,51,12,24,32,43,12,32,33,40,44,45,60,56,42,53,11,23,11,13,10,13,12,11,58,63,60,59,63
0,170,68,30,4,2,56,43,61,62,60,56,64,44,67,63,70,75,70,65,60,64,70,57,78,81,69,68,64,23,51,35,41,30,31,11,16,14,11,16
0,179,72,29,3,3,54,58,13,12,23,53,56,62,22,43,60,37,51,34,80,68,66,70,67,71,63,59,55,60,55,51,48,63,54,14,10,8,14,10
0,185,79,26,3,1,19,9,12,16,17,20,70,6,12,13,15,20,22,12,45,39,32,68,54,60,68,12,24,11,34,21,22,12,12,67,58,52,53,60
0,183,69,26,3,2,49,42,60,56,58,56,55,36,65,45,57,45,56,55,65,69,63,71,69,78,76,59,34,32,43,37,39,35,47,12,8,6,11,15
0,180,78,27,2,3,57,54,28,28,34,53,62,53,31,51,52,52,56,48,68,72,75,78,65,70,73,60,64,58,56,44,51,62,40,10,9,11,7,7
0,183,71,27,3,2,61,58,60,56,58,55,57,41,59,48,53,48,61,56,68,65,75,72,63,64,64,55,49,33,36,30,48,38,46,12,13,16,9,11
0,179,67,27,3,3,65,61,15,14,22,34,61,52,31,59,51,52,59,55,68,65,61,55,73,70,78,31,62,55,64,67,65,59,30,9,11,13,11,10
0,182,78,29,2,3,52,47,11,15,14,57,57,68,15,50,62,37,47,32,74,73,62,76,54,67,78,65,64,56,52,55,50,60,62,14,14,14,10,9
0,190,83,28,3,1,21,14,33,30,33,23,62,15,23,51,27,21,35,32,28,37,26,66,51,36,52,13,15,12,12,12,12,23,11,64,60,56,56,58
0,188,88,35,3,1,22,11,11,11,11,18,61,11,13,10,28,13,30,20,32,31,25,50,31,30,50,11,11,11,11,17,14,23,11,60,57,61,62,62
0,185,82,29,2,2,52,43,56,60,62,61,62,33,65,50,57,44,54,56,58,60,62,71,56,53,64,52,56,31,38,40,31,34,43,16,9,10,7,10
0,175,73,32,2,3,62,61,44,36,42,55,67,62,32,61,64,52,62,38,77,71,75,57,81,80,69,53,49,61,54,61,45,65,58,13,12,12,14,12
0,185,78,25,2,2,57,55,34,18,14,40,49,61,34,34,47,31,54,44,72,68,66,65,85,81,81,55,65,63,53,58,33,63,51,15,9,15,10,9
0,178,74,28,2,2,60,53,54,55,57,71,56,43,68,60,63,60,65,61,61,68,76,65,75,70,73,57,67,40,58,39,45,59,56,12,12,7,16,12
0,183,74,25,3,2,57,55,56,49,60,67,60,56,64,58,60,39,57,56,67,68,70,75,61,65,64,48,31,40,41,41,38,49,47,11,10,15,9,7
0,173,66,31,4,4,60,62,15,10,18,13,63,62,48,64,60,55,58,57,57,57,68,57,76,72,55,17,70,59,63,65,69,12,48,16,16,8,15,10
0,180,76,26,3,3,63,62,29,32,30,61,63,63,42,64,57,63,64,59,73,79,70,60,74,77,60,48,61,60,66,65,65,51,57,9,11,14,14,9
0,183,76,26,3,2,66,68,50,52,57,59,45,50,56,58,63,68,64,59,78,75,66,72,48,62,71,56,62,43,40,39,30,43,20,14,8,13,10,12
0,173,69,28,2,2,58,56,60,60,61,61,55,38,56,54,51,65,58,60,55,55,71,72,66,56,82,56,56,37,55,62,64,38,17,14,15,9,6,14
0,175,65,27,3,2,47,38,60,55,58,69,48,35,60,41,44,45,47,41,73,74,82,71,76,71,84,56,26,24,25,43,28,27,23,10,8,15,14,15
0,175,82,28,3,2,57,56,12,18,21,54,55,60,40,47,40,63,57,63,71,66,63,71,70,61,80,55,61,60,59,48,42,60,54,7,15,9,7,7
0,182,76,30,4,2,63,62,51,56,59,61,58,55,46,62,59,60,69,67,67,67,71,70,61,59,70,38,66,62,60,59,72,43,55,6,15,13,9,13
0,175,73,28,3,2,66,53,34,30,33,75,62,58,47,54,37,58,66,62,50,66,84,61,79,74,83,47,63,55,58,44,57,61,53,7,6,10,13,6
0,178,69,29,3,2,59,54,21,20,19,56,54,64,34,53,58,35,41,22,65,68,61,65,80,62,70,59,60,67,54,60,35,58,58,16,12,13,14,6
0,180,75,23,2,3,55,61,18,14,19,29,60,58,26,66,62,57,62,60,59,66,64,58,72,73,34,49,57,65,64,68,60,66,66,5,6,8,4,3
0,184,78,30,3,3,61,58,48,52,57,37,65,56,48,55,59,60,62,59,70,64,72,71,65,72,62,63,65,55,61,56,58,58,57,6,13,8,14,7
0,185,71,28,3,3,60,58,62,59,61,66,60,59,49,65,62,62,61,62,59,63,58,75,73,32,47,53,60,61,55,35,32,60,47,15,16,15,14,9
0,193,83,27,4,1,23,11,13,11,19,38,57,11,21,18,45,12,34,25,59,61,28,71,51,66,52,19,25,12,18,20,16,16,12,57,64,55,57,63
0,173,67,29,3,2,63,51,55,58,51,70,64,49,60,59,64,48,67,54,52,50,82,71,81,72,80,54,50,45,43,50,50,47,42,12,14,13,12,15
0,175,70,32,3,2,62,55,57,25,37,60,69,70,53,42,57,53,65,49,71,67,64,59,54,70,63,62,68,53,49,55,27,53,46,12,14,10,9,6
0,182,78,34,4,2,57,56,59,62,62,68,68,41,66,56,61,58,55,54,53,55,65,62,61,65,70,46,55,41,43,57,30,39,43,12,9,16,14,9
0,189,83,30,2,1,18,14,14,18,13,31,58,7,19,31,57,15,24,30,41,44,28,59,41,32,61,12,16,13,13,20,15,21,12,62,62,58,58,60
0,181,75,35,3,1,15,16,7,13,13,27,56,10,22,51,31,17,22,18,31,37,34,36,56,26,34,13,22,13,18,14,19,22,13,58,63,53,57,64
0,178,86,27,3,2,49,65,27,18,25,59,51,68,36,36,43,46,58,44,70,72,60,82,71,58,49,55,60,58,41,24,21,62,47,12,16,12,10,7
0,183,60,28,3,2,60,58,14,20,28,56,51,58,23,50,46,60,57,49,82,81,70,57,82,93,70,27,52,50,34,55,38,45,37,9,8,6,9,8
0,178,70,31,3,3,62,63,29,32,33,31,52,60,46,59,58,59,60,57,71,68,71,71,87,69,82,66,52,56,50,49,49,57,45,10,16,7,16,10
0,190,79,30,3,1,25,11,12,11,18,16,57,12,19,35,35,11,15,13,26,35,38,57,53,27,52,11,33,11,13,13,13,22,15,63,57,51,63,60
0,186,82,28,3,2,64,62,15,18,22,68,62,59,49,55,62,32,44,36,78,60,73,66,60,72,65,57,66,56,44,52,28,38,61,7,15,6,9,6
0,179,73,28,2,2,56,46,59,58,56,69,74,54,62,46,61,57,54,55,67,64,70,54,62,72,52,42,37,20,24,48,17,47,35,13,13,10,12,12
0,186,82,33,3,1,15,15,15,10,11,22,49,13,10,31,31,23,23,23,14,11,19,51,21,18,35,16,22,12,18,20,20,24,19,66,56,65,59,63
0,185,78,33,3,2,66,66,48,55,58,65,58,59,45,51,64,65,61,55,70,78,70,73,57,68,73,61,69,41,50,58,64,58,50,12,10,14,11,6
0,174,64,28,2,3,54,62,34,30,36,53,56,62,53,56,61,41,60,35,82,80,86,65,66,76,53,41,64,60,59,33,35,57,65,7,11,13,14,6
0,181,73,24,3,3,61,57,45,50,52,42,66,58,53,60,65,62,60,57,65,68,74,58,83,82,46,51,49,48,54,64,44,51,48,15,8,16,12,7
0,180,76,31,3,2,63,46,55,52,60,77,59,44,53,43,50,63,60,64,64,72,74,73,72,55,47,43,64,27,31,34,44,24,41,13,15,16,8,15
0,193,83,31,3,2,42,26,63,56,64,56,48,15,55,37,49,35,50,39,45,51,60,81,33,43,66,63,44,23,28,32,28,33,23,16,10,14,8,16
0,176,75,32,2,2,62,61,54,55,62,62,56,46,57,51,57,62,61,60,66,65,81,64,69,67,67,43,59,41,44,63,52,52,47,9,8,7,11,16
0,178,73,20,3,3,61,67,21,18,20,53,51,57,42,54,53,50,58,49,86,83,55,58,63,82,65,47,66,59,47,52,42,57,58,6,7,6,10,5
0,177,75,32,4,2,57,52,59,59,59,61,54,53,58,55,62,56,59,56,66,72,71,72,72,63,81,55,57,43,42,28,46,55,45,13,10,12,7,9
0,190,83,36,3,2,41,39,62,59,62,57,57,47,58,43,52,40,52,44,28,46,32,82,45,32,47,59,41,15,17,30,33,35,43,8,9,9,15,9
0,183,82,36,3,2,56,50,48,39,46,60,64,60,50,58,61,50,57,44,52,56,46,73,50,53,70,63,59,65,56,48,37,63,68,9,13,9,12,13
0,175,70,32,2,3,62,60,62,64,66,73,59,55,62,58,49,60,66,62,50,50,34,64,57,59,56,49,67,49,62,57,58,58,49,14,15,13,8,7
0,183,76,29,1,1,14,19,12,24,30,24,55,16,22,50,50,13,37,16,44,43,21,44,39,40,43,15,32,18,18,32,14,10,10,60,60,63,59,61
0,186,87,33,3,2,44,32,57,55,59,72,53,24,55,45,58,31,32,48,37,47,61,90,33,42,73,64,48,29,40,23,21,30,32,9,16,11,6,16
0,186,77,34,3,2,69,64,55,60,63,51,60,51,62,63,65,62,65,64,45,32,32,65,55,54,66,63,65,58,61,60,45,69,53,11,11,11,15,16
0,188,76,37,2,2,42,37,59,56,59,78,53,37,59,42,55,31,37,37,38,41,61,89,33,36,62,57,27,18,27,35,24,34,31,16,7,11,12,15
0,188,82,39,2,1,13,13,14,14,14,24,66,12,18,21,63,12,35,34,21,23,20,57,36,52,59,16,13,16,16,13,15,17,13,67,58,56,58,55
0,185,74,32,2,2,60,53,18,18,28,70,54,59,32,59,49,51,51,31,55,61,65,80,60,56,62,64,67,59,58,43,33,68,49,12,11,15,6,7
0,173,66,34,3,3,65,62,29,15,24,56,55,65,28,59,63,67,58,53,52,48,61,61,80,64,52,35,67,62,62,70,69,64,65,7,8,11,14,10
0,184,72,33,2,1,22,10,14,12,13,30,55,13,18,17,23,12,29,23,42,43,32,59,39,28,72,8,23,9,8,10,12,22,10,64,59,59,60,62
0,191,96,37,1,1,18,12,14,17,19,24,64,7,13,34,31,17,24,28,30,28,26,65,40,37,44,19,21,12,11,14,19,13,13,64,59,52,55,61
0,175,85,35,3,3,60,53,26,19,22,47,62,60,32,54,61,58,59,44,72,69,68,71,65,66,65,58,62,58,50,59,35,69,47,9,7,15,8,12
0,176,73,34,3,3,60,56,29,12,24,65,39,53,32,58,58,55,59,56,52,53,61,79,76,72,85,70,65,64,58,56,39,67,62,10,6,8,9,12
0,183,79,32,3,2,62,61,19,33,39,72,64,64,41,59,66,53,57,55,40,51,60,72,63,55,59,64,66,55,55,47,21,66,63,12,9,13,15,15
0,188,88,35,3,1,33,11,15,14,18,31,59,7,15,46,41,11,33,35,34,39,32,55,44,40,51,13,30,14,18,18,11,16,13,59,60,65,62,60
0,186,79,32,4,2,62,51,35,52,61,78,67,67,60,66,74,46,56,53,74,64,77,74,63,46,77,54,71,32,52,46,49,35,42,11,12,6,9,16
0,170,70,33,2,2,55,50,53,62,60,86,62,47,62,53,60,50,57,52,54,52,76,68,80,78,82,61,59,41,51,33,52,33,51,8,9,6,12,12
0,165,66,35,4,3,60,60,27,29,29,58,57,57,23,52,56,51,57,51,82,79,69,33,88,87,92,58,57,64,55,50,49,62,57,13,10,13,14,16
0,180,70,35,3,2,63,54,54,39,46,65,61,59,44,59,57,53,64,61,67,67,79,68,70,59,75,60,47,44,50,51,36,48,49,10,10,8,11,7
0,178,92,39,2,2,61,56,57,53,54,64,56,58,60,63,66,68,61,65,48,44,70,61,64,65,58,50,67,55,63,67,48,59,63,9,7,23,9,11
0,183,70,33,3,1,30,14,12,24,22,30,55,14,17,18,56,20,29,30,62,54,30,63,55,56,67,14,34,15,17,13,15,29,12,55,67,62,56,64
0,180,81,36,3,2,60,58,57,65,58,71,63,61,61,68,66,57,63,59,45,37,46,69,59,58,62,65,53,56,55,55,49,61,54,12,15,8,9,16
0,185,83,33,4,3,60,51,27,31,31,46,60,59,36,50,60,41,58,52,51,51,67,82,65,57,74,64,60,62,58,46,51,65,57,15,14,7,9,12
0,173,67,36,2,2,63,61,67,65,63,64,63,56,70,63,59,70,63,56,50,44,33,65,70,66,67,57,62,53,45,57,37,61,47,9,11,7,6,9
0,178,70,39,4,2,65,55,55,52,60,59,63,39,56,69,76,41,66,62,49,32,54,61,70,62,56,51,56,41,47,41,54,57,52,1,1,1,1,1
0,183,78,21,3,2,40,28,62,60,64,58,58,32,59,31,41,30,34,33,61,64,62,61,59,47,69,56,46,26,24,33,32,40,27,13,15,6,9,13
0,174,59,19,3,3,64,59,33,32,31,40,34,55,35,49,51,62,61,47,72,70,70,33,82,65,45,46,55,55,42,54,48,54,48,9,10,14,13,11
0,190,79,18,3,2,46,43,63,62,64,58,48,26,49,29,49,37,43,42,53,63,55,68,50,52,66,67,47,20,22,33,29,38,28,11,12,6,13,15
0,178,65,21,3,2,62,63,18,20,21,54,53,64,20,53,44,57,48,31,74,75,67,57,70,65,40,53,59,58,41,38,30,50,43,7,13,9,13,11
0,175,70,19,3,3,62,60,45,47,48,47,60,48,33,62,64,52,62,63,63,65,54,50,68,70,56,48,63,52,46,56,52,55,51,9,11,7,12,15
0,175,70,21,3,2,61,60,39,52,56,62,58,59,47,50,46,48,68,65,69,69,60,47,75,57,60,58,66,42,39,45,41,45,48,14,6,14,9,14
0,173,68,18,3,2,52,34,61,57,62,54,45,28,61,29,38,38,58,51,61,57,63,61,58,43,66,59,35,23,18,21,29,36,22,6,14,8,7,6
0,182,70,21,2,1,18,9,9,10,10,21,37,5,6,35,38,11,24,27,21,29,19,46,44,36,62,13,18,7,5,11,10,19,6,58,63,56,62,63
0,181,74,19,4,3,60,68,21,28,32,28,37,50,29,57,47,54,56,46,79,77,56,58,58,49,46,33,64,62,61,57,53,58,58,11,12,12,15,6
0,171,70,19,3,2,54,35,60,63,66,56,51,25,63,33,50,31,37,34,66,64,63,53,76,51,71,59,42,29,36,33,34,44,28,7,13,14,5,8
0,173,68,22,3,2,59,56,32,35,32,55,55,60,31,53,52,53,63,59,70,71,68,53,76,69,58,42,61,52,57,52,55,64,41,8,14,11,13,11
0,177,71,29,3,2,55,61,60,63,61,55,52,47,56,37,35,58,55,49,69,64,62,53,73,59,58,56,39,42,38,44,30,34,42,6,12,13,8,6
0,166,63,21,2,2,40,45,49,58,54,50,58,43,63,37,34,55,42,21,80,82,82,36,91,75,55,38,24,23,26,26,31,39,24,14,11,7,10,7
0,183,78,24,2,2,55,33,54,52,60,61,65,20,55,32,40,29,47,33,60,62,60,71,59,48,72,63,34,16,17,21,20,39,29,12,15,8,10,10
0,181,78,18,3,3,66,65,26,28,32,37,57,52,31,65,61,50,65,57,65,60,67,54,69,71,50,32,64,47,52,45,44,38,39,8,14,10,10,7
0,184,75,19,2,2,49,60,52,66,67,56,62,54,61,46,44,59,41,34,65,64,57,58,60,53,65,55,36,32,35,37,42,45,37,6,11,6,15,7
0,196,90,25,3,1,17,12,8,14,14,28,48,6,8,33,33,13,27,23,19,15,18,67,24,29,36,10,23,7,7,10,10,16,9,58,57,57,65,63
0,189,84,21,4,3,56,62,29,38,33,58,54,53,48,63,48,57,65,61,63,62,51,68,48,52,56,49,54,47,57,64,63,50,53,14,7,14,6,9
0,187,66,17,3,1,12,12,8,42,41,17,55,7,50,53,52,14,27,20,66,68,19,45,36,64,48,10,59,5,8,10,11,11,9,60,61,59,56,63
0,176,71,24,2,2,60,65,55,65,66,60,52,48,51,45,42,49,50,45,73,72,62,49,73,66,55,50,35,27,32,40,32,44,30,8,12,9,14,13
0,180,76,19,3,3,59,64,27,35,35,31,46,44,33,54,52,63,54,49,77,78,62,61,65,70,46,47,64,63,54,49,46,64,51,13,8,11,8,9
0,180,75,19,3,3,62,68,26,33,33,30,41,50,22,50,48,62,48,45,70,76,42,55,65,52,49,48,72,70,42,46,39,68,51,13,8,12,7,6
0,172,63,21,3,2,62,54,58,58,64,56,54,37,59,36,38,62,55,33,66,65,55,35,79,73,76,42,33,25,40,49,26,28,23,15,8,14,10,5
0,186,80,20,4,3,64,69,36,39,37,44,59,45,28,50,64,54,45,47,74,78,72,68,59,77,72,68,55,55,55,56,47,48,41,8,8,14,6,12
0,169,52,17,3,2,62,68,26,30,32,29,46,53,20,45,45,60,67,43,68,66,58,52,88,63,41,41,68,58,53,50,41,63,56,9,6,10,10,12
0,180,74,20,3,3,58,68,27,29,22,34,64,47,20,42,62,61,46,48,80,68,60,48,68,73,41,41,57,59,41,41,40,55,44,13,13,8,9,13
0,177,70,18,2,3,56,52,46,57,54,66,60,59,49,52,40,44,72,68,68,66,55,47,72,57,59,53,62,40,42,43,43,53,47,10,9,12,8,12
0,180,74,28,2,3,58,54,34,40,31,61,64,66,36,63,47,44,63,59,65,64,70,54,65,60,60,41,48,45,46,55,54,57,50,5,14,5,8,11
0,190,92,27,1,1,12,9,9,11,12,25,48,4,12,44,31,12,21,18,21,34,43,68,28,28,37,11,16,5,4,13,9,20,4,69,56,51,56,61
0,190,75,18,4,2,56,56,15,12,10,32,59,60,14,46,55,35,58,35,55,53,52,60,50,51,61,65,56,64,61,52,43,52,57,6,8,9,12,8
0,189,78,19,3,2,52,58,54,58,63,61,52,31,65,45,45,59,69,62,69,65,45,70,51,57,67,61,55,36,32,40,44,51,34,12,8,13,7,8
0,174,70,22,3,3,66,57,13,14,17,48,64,58,26,58,61,34,55,40,60,63,66,70,68,57,42,48,53,59,51,49,44,48,62,9,6,8,12,8
0,173,64,17,3,3,66,73,35,49,37,39,44,46,20,58,52,61,54,51,60,69,50,39,81,57,46,45,69,47,48,55,42,70,53,15,9,10,7,12
0,188,80,19,2,3,60,67,37,47,53,56,51,51,48,63,53,63,66,56,69,75,64,71,52,63,42,39,68,49,62,63,41,54,55,14,6,12,15,9
0,184,71,20,2,3,66,61,33,48,53,72,51,56,53,52,42,53,64,62,68,68,69,51,62,64,59,50,63,57,53,54,36,51,53,8,8,12,11,14
0,183,88,22,2,2,62,57,21,17,15,63,46,60,22,41,53,29,37,27,55,61,59,76,50,54,66,64,67,59,47,39,35,55,53,5,8,11,12,14
0,191,87,22,3,2,48,35,56,58,61,65,48,35,59,38,46,37,48,41,59,68,69,80,42,52,69,44,49,33,41,38,42,53,29,12,8,8,8,6
0,178,68,21,3,2,58,60,59,56,63,53,49,47,57,35,44,56,58,53,77,68,62,52,71,63,69,42,52,39,35,47,48,49,36,8,8,6,6,10
0,198,77,22,3,1,35,23,15,13,14,61,51,6,10,73,32,14,28,16,48,57,66,61,22,38,52,30,19,16,16,14,10,19,16,55,61,72,58,63
0,180,70,22,3,3,61,66,26,22,31,27,39,61,25,55,49,58,53,52,71,73,58,60,68,62,44,46,61,62,48,41,41,55,48,10,8,6,7,10
0,188,78,21,3,2,54,62,18,14,16,33,47,53,11,45,50,48,53,28,64,73,56,74,61,50,61,60,61,62,53,41,29,58,43,7,13,13,6,7
0,184,75,18,3,2,36,34,56,66,68,55,50,29,56,31,46,32,39,30,78,77,55,64,59,56,71,63,43,27,30,35,36,49,37,6,7,6,5,9
0,170,64,20,3,3,59,61,21,22,19,49,51,58,19,49,60,40,51,42,80,83,74,45,84,81,67,51,60,60,58,43,56,60,53,10,11,9,12,12
0,183,68,24,2,2,52,62,17,17,19,32,54,55,11,49,48,37,54,34,62,61,59,66,65,51,63,63,66,62,60,46,34,71,53,13,10,14,14,5
0,175,68,18,2,2,65,71,33,46,40,41,48,50,22,60,45,54,57,52,64,65,48,44,76,55,49,40,60,47,49,57,55,57,53,10,7,14,9,10
0,183,77,20,2,3,63,60,18,25,28,51,57,59,23,48,66,59,50,41,77,75,55,58,72,71,42,37,72,57,47,53,48,56,56,13,14,11,10,13
0,174,65,21,4,2,54,57,49,58,50,68,62,47,53,60,35,66,57,58,74,73,69,41,57,72,30,44,69,41,64,64,28,35,40,10,7,11,12,5
0,180,72,21,3,2,60,58,35,32,29,33,46,59,32,60,43,59,65,60,62,57,80,54,76,56,64,46,60,60,58,58,60,57,51,9,7,8,5,7
0,185,69,20,2,1,10,11,6,10,11,27,53,4,14,26,24,11,21,16,26,15,16,51,44,39,59,14,15,7,6,12,11,19,9,64,58,49,56,63
0,172,58,18,3,3,63,58,43,60,49,45,54,46,25,66,60,50,76,64,59,61,43,32,86,45,51,51,55,44,39,60,52,55,53,13,8,13,14,14
0,187,72,21,3,2,54,53,25,21,26,51,50,55,20,47,54,27,52,34,54,51,56,53,57,47,68,73,64,70,58,34,34,59,56,12,13,11,10,6
0,176,70,20,1,2,32,27,66,65,67,48,48,27,64,31,41,26,38,34,63,58,64,50,73,54,66,60,39,20,24,28,34,39,30,13,11,7,6,15
0,176,65,21,3,3,65,66,19,14,16,30,59,51,14,56,51,63,48,36,74,73,44,38,76,78,53,62,53,63,58,42,37,59,56,12,9,7,12,7
0,195,85,20,3,2,50,50,29,29,21,58,50,55,28,49,54,31,55,28,50,61,61,72,49,57,71,71,61,66,49,39,27,67,54,7,5,7,14,9
0,192,82,19,3,2,54,56,18,24,26,50,49,57,24,43,44,27,53,23,63,65,62,71,44,55,65,67,62,60,50,28,28,57,52,12,14,12,13,11
0,184,71,20,3,3,66,68,28,31,26,29,42,53,24,51,49,52,46,45,77,74,48,61,62,70,65,42,62,64,48,50,40,58,56,5,12,13,5,8
0,188,83,22,2,1,15,13,8,11,13,20,30,7,9,38,36,12,19,15,16,15,21,62,38,22,45,10,26,9,6,14,13,14,7,55,64,64,62,68
0,190,87,25,3,1,13,12,11,13,10,33,44,10,19,29,35,10,28,20,43,27,23,50,22,32,40,12,17,10,12,14,10,12,11,62,62,58,60,58
0,180,75,20,3,2,51,22,64,70,57,56,56,25,60,31,50,26,52,27,67,54,68,63,64,43,55,56,35,16,24,23,22,35,26,9,14,14,9,11
0,180,75,22,3,3,61,56,41,54,56,48,61,57,58,57,51,42,64,57,57,62,60,54,64,53,58,41,50,48,47,35,32,43,30,10,10,12,12,14
0,178,68,19,3,2,54,65,56,57,56,54,59,59,58,55,61,60,55,50,64,72,67,55,75,71,62,41,56,45,59,56,51,50,50,9,7,13,6,9
0,175,67,20,3,3,64,64,40,42,36,70,55,47,50,55,50,45,56,54,72,72,60,61,74,65,65,52,63,56,60,48,40,30,48,5,7,14,8,10
0,182,73,19,3,3,67,67,35,42,41,36,49,42,24,57,47,58,58,51,71,75,53,53,63,51,43,47,67,41,58,45,40,60,51,14,12,9,11,15
0,174,70,19,3,3,66,64,17,19,16,43,56,48,23,43,46,66,65,61,62,66,52,53,73,76,48,42,58,56,53,53,41,57,48,14,11,13,8,10
0,180,78,27,3,2,40,24,55,59,61,70,44,20,52,26,39,23,32,22,59,56,60,78,63,48,74,65,36,20,23,26,27,34,20,9,12,10,5,8
0,174,69,17,2,2,55,57,57,57,63,54,58,38,54,52,33,58,59,47,73,75,53,42,73,72,63,40,25,26,33,41,38,42,28,9,8,6,12,13
0,193,81,22,3,1,33,9,11,13,15,26,37,9,27,49,48,30,34,31,59,58,63,66,39,66,58,21,44,9,20,24,10,21,30,65,60,66,62,60
0,170,55,27,3,3,57,66,20,30,55,56,44,60,32,42,44,68,60,56,70,69,62,60,78,62,40,50,60,60,50,44,45,53,45,7,10,10,10,9
0,193,85,23,4,2,56,52,17,25,17,49,52,60,24,43,48,30,42,26,48,55,55,78,41,50,61,70,60,66,50,30,31,56,58,13,10,14,11,9
0,176,68,20,3,2,59,60,52,55,62,60,57,48,62,58,61,51,68,62,82,78,56,54,81,75,59,56,54,38,40,43,41,48,35,12,12,8,8,8
0,191,85,31,3,1,18,15,13,17,9,31,45,12,24,36,34,9,44,36,34,32,34,61,37,45,41,11,14,9,12,11,14,17,8,62,60,53,62,62
0,178,70,20,3,3,64,65,21,27,23,33,48,53,21,44,48,50,54,47,76,80,54,56,67,69,49,32,64,61,50,52,44,62,52,13,12,15,14,14
0,170,70,18,2,2,56,58,53,62,64,52,57,51,58,33,36,55,57,53,64,65,59,61,64,57,55,46,58,28,27,34,26,24,31,14,14,7,6,6
0,187,77,21,4,2,44,40,59,63,62,61,44,32,61,42,45,31,46,44,60,63,61,66,54,49,72,56,65,29,46,30,37,41,41,8,12,13,7,5
0,190,80,19,3,3,58,61,21,28,25,55,57,61,24,47,56,31,51,42,62,60,58,60,54,57,69,64,54,64,51,40,27,63,50,14,12,13,5,8
0,189,78,20,3,3,57,51,24,26,20,51,51,56,17,54,51,29,54,28,48,58,56,63,51,46,66,67,61,69,50,32,32,68,49,6,13,7,10,7
0,169,60,20,3,3,58,66,31,24,32,35,32,58,16,51,46,57,53,50,86,84,55,42,61,72,41,34,63,50,51,48,41,48,44,8,9,11,6,9
0,196,89,21,2,1,16,15,17,11,12,23,56,14,12,51,37,12,25,28,35,32,28,62,25,40,33,13,20,17,16,12,14,13,18,61,58,59,57,62
